Baggage Fee,Free Baggage,Airlines,Flight Numbers,Departures,Departure Date and Times,Arrivals,Arrival Date and Times,Durations,Layover Count,Layover Airports,Layover Info,Total Duration,Flight Price,Departure Times,Arrival Times,Carbon Emissions (g),Typical Emissions (g),Emission Difference (%),Booking Token
0,2,"ANA, United, United","NH 974, UA 34, UA 2248","PVG, KIX, SFO","2026-03-02 12:20, 2026-03-02 18:30, 2026-03-02 14:45","KIX, SFO, EWR","2026-03-02 15:15, 2026-03-02 11:30, 2026-03-02 23:13","115, 600, 328",2,Kansai International Airport; San Francisco International Airport,"KIX, 195; SFO, 195",1433,894,"740, 1110, 885","915, 690, 1393",1319000,871000,51,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZPU0RrM05IeFZRVE0wZkZWQk1qSTBPQm9MQ0tLNkJSQUNHZ05WVTBRNEhIQ2l1Z1U9IixbWyJQVkciLCIyMDI2LTAzLTAyIiwiS0lYIixudWxsLCJOSCIsIjk3NCJdLFsiS0lYIiwiMjAyNi0wMy0wMiIsIlNGTyIsbnVsbCwiVUEiLCIzNCJdLFsiU0ZPIiwiMjAyNi0wMy0wMiIsIkVXUiIsbnVsbCwiVUEiLCIyMjQ4Il1dXQ==
0,2,"ANA, United, United","NH 974, UA 34, UA 2626","PVG, KIX, SFO","2026-03-02 12:20, 2026-03-02 18:30, 2026-03-02 16:30","KIX, SFO, EWR","2026-03-02 15:15, 2026-03-02 11:30, 2026-03-03 00:53","115, 600, 323",2,Kansai International Airport; San Francisco International Airport,"KIX, 195; SFO, 300",1533,894,"740, 1110, 990","915, 690, 53",1319000,871000,51,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZPU0RrM05IeFZRVE0wZkZWQk1qWXlOaG9MQ0tLNkJSQUNHZ05WVTBRNEhIQ2l1Z1U9IixbWyJQVkciLCIyMDI2LTAzLTAyIiwiS0lYIixudWxsLCJOSCIsIjk3NCJdLFsiS0lYIiwiMjAyNi0wMy0wMiIsIlNGTyIsbnVsbCwiVUEiLCIzNCJdLFsiU0ZPIiwiMjAyNi0wMy0wMiIsIkVXUiIsbnVsbCwiVUEiLCIyNjI2Il1dXQ==
0,2,"ANA, United, United","NH 972, UA 804, UA 1831","PVG, HND, IAD","2026-03-02 08:30, 2026-03-02 16:50, 2026-03-02 17:20","HND, IAD, EWR","2026-03-02 12:15, 2026-03-02 15:40, 2026-03-02 18:52","165, 770, 92",2,Haneda Airport; Dulles International Airport,"HND, 275; IAD, 100",1402,898,"510, 1010, 1040","735, 940, 1132",1099000,871000,26,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEpPU0RrM01ueFZRVGd3Tkh4VlFURTRNekVhQ3dqOXZBVVFBaG9EVlZORU9CeHcvYndGIixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSE5EIixudWxsLCJOSCIsIjk3MiJdLFsiSE5EIiwiMjAyNi0wMy0wMiIsIklBRCIsbnVsbCwiVUEiLCI4MDQiXSxbIklBRCIsIjIwMjYtMDMtMDIiLCJFV1IiLG51bGwsIlVBIiwiMTgzMSJdXV0=
0,2,"ANA, United, United","NH 972, UA 882, UA 534","PVG, HND, ORD","2026-03-02 08:30, 2026-03-02 18:20, 2026-03-02 18:15","HND, ORD, EWR","2026-03-02 12:15, 2026-03-02 15:10, 2026-03-02 21:28","165, 710, 133",2,Haneda Airport; Chicago O'Hare International Airport,"HND, 365; ORD, 185",1558,898,"510, 1100, 1095","735, 910, 1288",726000,871000,-17,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZPU0RrM01ueFZRVGc0TW54VlFUVXpOQm9MQ1AyOEJSQUNHZ05WVTBRNEhIRDl2QVU9IixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSE5EIixudWxsLCJOSCIsIjk3MiJdLFsiSE5EIiwiMjAyNi0wMy0wMiIsIk9SRCIsbnVsbCwiVUEiLCI4ODIiXSxbIk9SRCIsIjIwMjYtMDMtMDIiLCJFV1IiLG51bGwsIlVBIiwiNTM0Il1dXQ==
0,2,"ANA, United, United","NH 970, UA 38, UA 1700","SHA, HND, LAX","2026-03-02 13:40, 2026-03-02 19:40, 2026-03-02 16:15","HND, LAX, EWR","2026-03-02 17:25, 2026-03-02 12:40, 2026-03-03 00:23","165, 600, 308",2,Haneda Airport; Los Angeles International Airport,"HND, 135; LAX, 215",1423,979,"820, 1180, 975","1045, 760, 23",885000,871000,2,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZPU0RrM01IeFZRVE00ZkZWQk1UY3dNQm9MQ05IOEJSQUNHZ05WVTBRNEhIRFIvQVU9IixbWyJTSEEiLCIyMDI2LTAzLTAyIiwiSE5EIixudWxsLCJOSCIsIjk3MCJdLFsiSE5EIiwiMjAyNi0wMy0wMiIsIkxBWCIsbnVsbCwiVUEiLCIzOCJdLFsiTEFYIiwiMjAyNi0wMy0wMiIsIkVXUiIsbnVsbCwiVUEiLCIxNzAwIl1dXQ==
0,2,"ANA, United, United","NH 970, UA 38, UA 2397","SHA, HND, LAX","2026-03-02 13:40, 2026-03-02 19:40, 2026-03-02 21:15","HND, LAX, EWR","2026-03-02 17:25, 2026-03-02 12:40, 2026-03-03 05:23","165, 600, 308",2,Haneda Airport; Los Angeles International Airport,"HND, 135; LAX, 515",1723,979,"820, 1180, 1275","1045, 760, 323",885000,871000,2,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZPU0RrM01IeFZRVE00ZkZWQk1qTTVOeG9MQ05IOEJSQUNHZ05WVTBRNEhIRFIvQVU9IixbWyJTSEEiLCIyMDI2LTAzLTAyIiwiSE5EIixudWxsLCJOSCIsIjk3MCJdLFsiSE5EIiwiMjAyNi0wMy0wMiIsIkxBWCIsbnVsbCwiVUEiLCIzOCJdLFsiTEFYIiwiMjAyNi0wMy0wMiIsIkVXUiIsbnVsbCwiVUEiLCIyMzk3Il1dXQ==
0,2,"ANA, United, United","NH 972, UA 876, UA 713","PVG, HND, SFO","2026-03-02 08:30, 2026-03-02 16:25, 2026-03-02 10:45","HND, SFO, EWR","2026-03-02 12:15, 2026-03-02 09:10, 2026-03-02 19:23","165, 585, 338",2,Haneda Airport; San Francisco International Airport,"HND, 250; SFO, 95",1433,985,"510, 985, 645","735, 550, 1163",1068000,871000,23,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZPU0RrM01ueFZRVGczTm54VlFUY3hNeG9MQ0tXQkJoQUNHZ05WVTBRNEhIQ2xnUVk9IixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSE5EIixudWxsLCJOSCIsIjk3MiJdLFsiSE5EIiwiMjAyNi0wMy0wMiIsIlNGTyIsbnVsbCwiVUEiLCI4NzYiXSxbIlNGTyIsIjIwMjYtMDMtMDIiLCJFV1IiLG51bGwsIlVBIiwiNzEzIl1dXQ==
0,2,"ANA, United, United","NH 970, UA 38, UA 2303","SHA, HND, LAX","2026-03-02 13:40, 2026-03-02 19:40, 2026-03-02 23:15","HND, LAX, EWR","2026-03-02 17:25, 2026-03-02 12:40, 2026-03-03 07:12","165, 600, 297",2,Haneda Airport; Los Angeles International Airport,"HND, 135; LAX, 635",1832,985,"820, 1180, 1395","1045, 760, 432",745000,871000,-14,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZPU0RrM01IeFZRVE00ZkZWQk1qTXdNeG9MQ0tXQkJoQUNHZ05WVTBRNEhIQ2xnUVk9IixbWyJTSEEiLCIyMDI2LTAzLTAyIiwiSE5EIixudWxsLCJOSCIsIjk3MCJdLFsiSE5EIiwiMjAyNi0wMy0wMiIsIkxBWCIsbnVsbCwiVUEiLCIzOCJdLFsiTEFYIiwiMjAyNi0wMy0wMiIsIkVXUiIsbnVsbCwiVUEiLCIyMzAzIl1dXQ==
0,2,"ANA, United, United","NH 974, UA 34, UA 2011","PVG, KIX, SFO","2026-03-02 12:20, 2026-03-02 18:30, 2026-03-02 13:00","KIX, SFO, EWR","2026-03-02 15:15, 2026-03-02 11:30, 2026-03-02 21:38","115, 600, 338",2,Kansai International Airport; San Francisco International Airport,"KIX, 195; SFO, 90",1338,1056,"740, 1110, 780","915, 690, 1298",1319000,871000,51,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZPU0RrM05IeFZRVE0wZkZWQk1qQXhNUm9MQ09pNEJoQUNHZ05WVTBRNEhIRG91QVk9IixbWyJQVkciLCIyMDI2LTAzLTAyIiwiS0lYIixudWxsLCJOSCIsIjk3NCJdLFsiS0lYIiwiMjAyNi0wMy0wMiIsIlNGTyIsbnVsbCwiVUEiLCIzNCJdLFsiU0ZPIiwiMjAyNi0wMy0wMiIsIkVXUiIsbnVsbCwiVUEiLCIyMDExIl1dXQ==
0,2,"ANA, United, United","NH 972, UA 876, UA 2011","PVG, HND, SFO","2026-03-02 08:30, 2026-03-02 16:25, 2026-03-02 13:00","HND, SFO, EWR","2026-03-02 12:15, 2026-03-02 09:10, 2026-03-02 21:38","165, 585, 338",2,Haneda Airport; San Francisco International Airport,"HND, 250; SFO, 230",1568,1060,"510, 985, 780","735, 550, 1298",1068000,871000,23,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEpPU0RrM01ueFZRVGczTm54VlFUSXdNVEVhQ3dqRHV3WVFBaG9EVlZORU9CeHd3N3NHIixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSE5EIixudWxsLCJOSCIsIjk3MiJdLFsiSE5EIiwiMjAyNi0wMy0wMiIsIlNGTyIsbnVsbCwiVUEiLCI4NzYiXSxbIlNGTyIsIjIwMjYtMDMtMDIiLCJFV1IiLG51bGwsIlVBIiwiMjAxMSJdXV0=
0,2,"ANA, United, United","NH 970, UA 38, UA 1939","SHA, HND, LAX","2026-03-02 13:40, 2026-03-02 19:40, 2026-03-02 14:40","HND, LAX, EWR","2026-03-02 17:25, 2026-03-02 12:40, 2026-03-02 23:03","165, 600, 323",2,Haneda Airport; Los Angeles International Airport,"HND, 135; LAX, 120",1343,1150,"820, 1180, 880","1045, 760, 1383",885000,871000,2,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZPU0RrM01IeFZRVE00ZkZWQk1Ua3pPUm9MQ0t1Q0J4QUNHZ05WVTBRNEhIQ3JnZ2M9IixbWyJTSEEiLCIyMDI2LTAzLTAyIiwiSE5EIixudWxsLCJOSCIsIjk3MCJdLFsiSE5EIiwiMjAyNi0wMy0wMiIsIkxBWCIsbnVsbCwiVUEiLCIzOCJdLFsiTEFYIiwiMjAyNi0wMy0wMiIsIkVXUiIsbnVsbCwiVUEiLCIxOTM5Il1dXQ==
0,2,"ANA, United, United, United","NH 970, UA 38, UA 2487, UA 1209","SHA, HND, LAX, ORD","2026-03-02 13:40, 2026-03-02 19:40, 2026-03-02 14:12, 2026-03-02 21:30","HND, LAX, ORD, EWR","2026-03-02 17:25, 2026-03-02 12:40, 2026-03-02 20:22, 2026-03-03 00:41","165, 600, 250, 131",3,Haneda Airport; Los Angeles International Airport; Chicago O'Hare International Airport,"HND, 135; LAX, 92; ORD, 68",1441,1150,"820, 1180, 852, 1290","1045, 760, 1222, 41",764000,871000,-12,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaGhPU0RrM01IeFZRVE00ZkZWQk1qUTROM3hWUVRFeU1Ea2FDd2lyZ2djUUFob0RWVk5FT0J4d3E0SUgiLFtbIlNIQSIsIjIwMjYtMDMtMDIiLCJITkQiLG51bGwsIk5IIiwiOTcwIl0sWyJITkQiLCIyMDI2LTAzLTAyIiwiTEFYIixudWxsLCJVQSIsIjM4Il0sWyJMQVgiLCIyMDI2LTAzLTAyIiwiT1JEIixudWxsLCJVQSIsIjI0ODciXSxbIk9SRCIsIjIwMjYtMDMtMDIiLCJFV1IiLG51bGwsIlVBIiwiMTIwOSJdXV0=
0,2,"ANA, United, United, United","NH 970, UA 38, UA 1729, UA 2093","SHA, HND, LAX, DEN","2026-03-02 13:40, 2026-03-02 19:40, 2026-03-02 14:30, 2026-03-02 19:00","HND, LAX, DEN, EWR","2026-03-02 17:25, 2026-03-02 12:40, 2026-03-02 17:50, 2026-03-03 00:40","165, 600, 140, 220",3,Haneda Airport; Los Angeles International Airport; Denver International Airport,"HND, 135; LAX, 110; DEN, 70",1440,1271,"820, 1180, 870, 1140","1045, 760, 1070, 40",807000,871000,-7,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaGhPU0RrM01IeFZRVE00ZkZWQk1UY3lPWHhWUVRJd09UTWFDd2pZNEFjUUFob0RWVk5FT0J4dzJPQUgiLFtbIlNIQSIsIjIwMjYtMDMtMDIiLCJITkQiLG51bGwsIk5IIiwiOTcwIl0sWyJITkQiLCIyMDI2LTAzLTAyIiwiTEFYIixudWxsLCJVQSIsIjM4Il0sWyJMQVgiLCIyMDI2LTAzLTAyIiwiREVOIixudWxsLCJVQSIsIjE3MjkiXSxbIkRFTiIsIjIwMjYtMDMtMDIiLCJFV1IiLG51bGwsIlVBIiwiMjA5MyJdXV0=
0,2,"Asiana Airlines, Air Canada, Air Canada","OZ 362, AC 62, AC 8884","PVG, ICN, YYZ","2026-03-02 11:40, 2026-03-02 20:10, 2026-03-02 21:10","ICN, YYZ, EWR","2026-03-02 14:40, 2026-03-02 19:30, 2026-03-02 22:50","120, 800, 100",2,Incheon International Airport; Toronto Pearson International Airport,"ICN, 330; YYZ, 100",1450,826,"700, 1210, 1270","880, 1170, 1370",730000,871000,-16,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZQV2pNMk1ueEJRell5ZkVGRE9EZzROQm9MQ1BTRUJSQUNHZ05WVTBRNEhIRDBoQVU9IixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSUNOIixudWxsLCJPWiIsIjM2MiJdLFsiSUNOIiwiMjAyNi0wMy0wMiIsIllZWiIsbnVsbCwiQUMiLCI2MiJdLFsiWVlaIiwiMjAyNi0wMy0wMiIsIkVXUiIsbnVsbCwiQUMiLCI4ODg0Il1dXQ==
0,2,"Asiana Airlines, Air Canada, Air Canada","OZ 364, AC 62, AC 8884","PVG, ICN, YYZ","2026-03-02 13:10, 2026-03-02 20:10, 2026-03-02 21:10","ICN, YYZ, EWR","2026-03-02 16:00, 2026-03-02 19:30, 2026-03-02 22:50","110, 800, 100",2,Incheon International Airport; Toronto Pearson International Airport,"ICN, 250; YYZ, 100",1360,826,"790, 1210, 1270","960, 1170, 1370",725000,871000,-17,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZQV2pNMk5IeEJRell5ZkVGRE9EZzROQm9MQ1BTRUJSQUNHZ05WVTBRNEhIRDBoQVU9IixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSUNOIixudWxsLCJPWiIsIjM2NCJdLFsiSUNOIiwiMjAyNi0wMy0wMiIsIllZWiIsbnVsbCwiQUMiLCI2MiJdLFsiWVlaIiwiMjAyNi0wMy0wMiIsIkVXUiIsbnVsbCwiQUMiLCI4ODg0Il1dXQ==
0,2,"Asiana Airlines, Asiana Airlines, United","OZ 3625, OZ 232, UA 362","SHA, ICN, HNL","2026-03-02 18:10, 2026-03-03 20:20, 2026-03-04 15:50","GMP, HNL, EWR","2026-03-02 21:15, 2026-03-03 09:30, 2026-03-05 06:25","125, 490, 575",2,Incheon International Airport; Daniel K. Inouye International Airport,"GMP, 1385; HNL, 1820",4395,3816,"1090, 1220, 950","1275, 570, 385",1224000,871000,41,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEpQV2pNMk1qVjhUMW95TXpKOFZVRXpOaklhQ3dqVHBCY1FBaG9EVlZORU9CeHcwNlFYIixbWyJTSEEiLCIyMDI2LTAzLTAyIiwiR01QIixudWxsLCJPWiIsIjM2MjUiXSxbIklDTiIsIjIwMjYtMDMtMDMiLCJITkwiLG51bGwsIk9aIiwiMjMyIl0sWyJITkwiLCIyMDI2LTAzLTA0IiwiRVdSIixudWxsLCJVQSIsIjM2MiJdXV0=
0,2,"Asiana Airlines, Delta, Delta","OZ 362, DL 26, DL 2527","PVG, ICN, ATL","2026-03-02 11:40, 2026-03-02 19:25, 2026-03-02 20:50","ICN, ATL, EWR","2026-03-02 14:40, 2026-03-02 19:00, 2026-03-02 22:58","120, 815, 128",2,Incheon International Airport; Hartsfield-Jackson Atlanta International Airport,"ICN, 285; ATL, 110",1458,928,"700, 1165, 1250","880, 1140, 1378",942000,871000,8,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZQV2pNMk1ueEVUREkyZkVSTU1qVXlOeG9MQ0xQVUJSQUNHZ05WVTBRNEhIQ3oxQVU9IixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSUNOIixudWxsLCJPWiIsIjM2MiJdLFsiSUNOIiwiMjAyNi0wMy0wMiIsIkFUTCIsbnVsbCwiREwiLCIyNiJdLFsiQVRMIiwiMjAyNi0wMy0wMiIsIkVXUiIsbnVsbCwiREwiLCIyNTI3Il1dXQ==
0,2,"Asiana Airlines, Delta, Delta","OZ 362, DL 188, DL 2527","PVG, ICN, ATL","2026-03-02 11:40, 2026-03-02 17:50, 2026-03-02 20:50","ICN, ATL, EWR","2026-03-02 14:40, 2026-03-02 17:25, 2026-03-02 22:58","120, 815, 128",2,Incheon International Airport; Hartsfield-Jackson Atlanta International Airport,"ICN, 190; ATL, 205",1458,928,"700, 1070, 1250","880, 1045, 1378",942000,871000,8,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEpQV2pNMk1ueEVUREU0T0h4RVRESTFNamNhQ3dpejFBVVFBaG9EVlZORU9CeHdzOVFGIixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSUNOIixudWxsLCJPWiIsIjM2MiJdLFsiSUNOIiwiMjAyNi0wMy0wMiIsIkFUTCIsbnVsbCwiREwiLCIxODgiXSxbIkFUTCIsIjIwMjYtMDMtMDIiLCJFV1IiLG51bGwsIkRMIiwiMjUyNyJdXV0=
0,2,"Asiana Airlines, Delta, Delta","OZ 364, DL 26, DL 2527","PVG, ICN, ATL","2026-03-02 13:10, 2026-03-02 19:25, 2026-03-02 20:50","ICN, ATL, EWR","2026-03-02 16:00, 2026-03-02 19:00, 2026-03-02 22:58","110, 815, 128",2,Incheon International Airport; Hartsfield-Jackson Atlanta International Airport,"ICN, 205; ATL, 110",1368,928,"790, 1165, 1250","960, 1140, 1378",937000,871000,8,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZQV2pNMk5IeEVUREkyZkVSTU1qVXlOeG9MQ0xQVUJSQUNHZ05WVTBRNEhIQ3oxQVU9IixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSUNOIixudWxsLCJPWiIsIjM2NCJdLFsiSUNOIiwiMjAyNi0wMy0wMiIsIkFUTCIsbnVsbCwiREwiLCIyNiJdLFsiQVRMIiwiMjAyNi0wMy0wMiIsIkVXUiIsbnVsbCwiREwiLCIyNTI3Il1dXQ==
0,2,"Asiana Airlines, Delta, Delta","OZ 364, DL 188, DL 2527","PVG, ICN, ATL","2026-03-02 13:10, 2026-03-02 17:50, 2026-03-02 20:50","ICN, ATL, EWR","2026-03-02 16:00, 2026-03-02 17:25, 2026-03-02 22:58","110, 815, 128",2,Incheon International Airport; Hartsfield-Jackson Atlanta International Airport,"ICN, 110; ATL, 205",1368,928,"790, 1070, 1250","960, 1045, 1378",937000,871000,8,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEpQV2pNMk5IeEVUREU0T0h4RVRESTFNamNhQ3dpejFBVVFBaG9EVlZORU9CeHdzOVFGIixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSUNOIixudWxsLCJPWiIsIjM2NCJdLFsiSUNOIiwiMjAyNi0wMy0wMiIsIkFUTCIsbnVsbCwiREwiLCIxODgiXSxbIkFUTCIsIjIwMjYtMDMtMDIiLCJFV1IiLG51bGwsIkRMIiwiMjUyNyJdXV0=
0,2,"Asiana Airlines, Hawaiian, Alaska","OZ 364, HA 872, AS 298","PVG, ICN, SEA","2026-03-02 13:10, 2026-03-02 20:35, 2026-03-03 06:15","ICN, SEA, EWR","2026-03-02 16:00, 2026-03-02 13:30, 2026-03-03 14:40","110, 595, 325",2,Incheon International Airport; Seattle–Tacoma International Airport,"ICN, 275; SEA, 1005",2310,624,"790, 1235, 375","960, 810, 880",1017000,871000,17,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZQV2pNMk5IeElRVGczTW54QlV6STVPQm9MQ09mbUF4QUNHZ05WVTBRNEhIRG41Z009IixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSUNOIixudWxsLCJPWiIsIjM2NCJdLFsiSUNOIiwiMjAyNi0wMy0wMiIsIlNFQSIsbnVsbCwiSEEiLCI4NzIiXSxbIlNFQSIsIjIwMjYtMDMtMDMiLCJFV1IiLG51bGwsIkFTIiwiMjk4Il1dXQ==
0,2,"Asiana Airlines, Hawaiian, Alaska","OZ 366, HA 872, AS 298","PVG, ICN, SEA","2026-03-02 16:20, 2026-03-02 20:35, 2026-03-03 06:15","ICN, SEA, EWR","2026-03-02 19:20, 2026-03-02 13:30, 2026-03-03 14:40","120, 595, 325",2,Incheon International Airport; Seattle–Tacoma International Airport,"ICN, 75; SEA, 1005",2120,624,"980, 1235, 375","1160, 810, 880",1046000,871000,20,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEZQV2pNMk5ueElRVGczTW54QlV6STVPQm9MQ09mbUF4QUNHZ05WVTBRNEhIRG41Z009IixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSUNOIixudWxsLCJPWiIsIjM2NiJdLFsiSUNOIiwiMjAyNi0wMy0wMiIsIlNFQSIsbnVsbCwiSEEiLCI4NzIiXSxbIlNFQSIsIjIwMjYtMDMtMDMiLCJFV1IiLG51bGwsIkFTIiwiMjk4Il1dXQ==
0,2,"Asiana Airlines, United, United","OZ 364, UA 892, UA 2626","PVG, ICN, SFO","2026-03-02 13:10, 2026-03-02 18:00, 2026-03-02 16:30","ICN, SFO, EWR","2026-03-02 16:00, 2026-03-02 11:35, 2026-03-03 00:53","110, 635, 323",2,Incheon International Airport; San Francisco International Airport,"ICN, 120; SFO, 295",1483,1131,"790, 1080, 990","960, 695, 53",971000,871000,11,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEpQV2pNMk5IeFZRVGc1TW54VlFUSTJNallhQ3dqNDhnWVFBaG9EVlZORU9CeHcrUElHIixbWyJQVkciLCIyMDI2LTAzLTAyIiwiSUNOIixudWxsLCJPWiIsIjM2NCJdLFsiSUNOIiwiMjAyNi0wMy0wMiIsIlNGTyIsbnVsbCwiVUEiLCI4OTIiXSxbIlNGTyIsIjIwMjYtMDMtMDIiLCJFV1IiLG51bGwsIlVBIiwiMjYyNiJdXV0=
0,1,"Cathay Pacific, Cathay Pacific, Air Canada","CX 349, CX 826, AC 8872","SHA, HKG, YYZ","2026-03-02 13:35, 2026-03-02 18:45, 2026-03-03 06:30","HKG, YYZ, EWR","2026-03-02 16:20, 2026-03-02 20:35, 2026-03-03 08:10","165, 890, 100",2,Hong Kong International Airport; Toronto Pearson International Airport,"HKG, 145; YYZ, 595",1895,3148,"815, 1125, 390","980, 1235, 490",1104000,871000,27,WyJDalJJYVZoVlh6RnRkR2RxVWxWQlFuWlJkMmRDUnkwdExTMHRMUzB0TFhCcVluRmpOa0ZCUVVGQlIyYzBTSEozUmpWWFdrRkJFaEpEV0RNME9YeERXRGd5Tm54QlF6ZzROeklhQ3dpdm14TVFBaG9EVlZORU9CeHdyNXNUIixbWyJTSEEiLCIyMDI2LTAzLTAyIiwiSEtHIixudWxsLCJDWCIsIjM0OSJdLFsiSEtHIiwiMjAyNi0wMy0wMiIsIllZWiIsbnVsbCwiQ1giLCI4MjYiXSxbIllZWiIsIjIwMjYtMDMtMDMiLCJFV1IiLG51bGwsIkFDIiwiODg3MiJdXV0=
