Baggage Fee,Free Baggage,Airlines,Flight Numbers,Departures,Departure Date and Times,Arrivals,Arrival Date and Times,Durations,Layover Count,Layover Airports,Layover Info,Total Duration,Flight Price,Departure Times,Arrival Times,Carbon Emissions (g),Typical Emissions (g),Emission Difference (%),Booking Token
0,1,"Asiana Airlines, Asiana Airlines","OZ 177, OZ 367","HND, ICN","2025-12-18 01:30, 2025-12-18 20:00","ICN, PVG","2025-12-18 04:10, 2025-12-18 20:55","160, 115",1,Incheon International Airport,"ICN, 950",1225,297,"90, 1200","250, 1255",222000,153000,45,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFM04zeFBXak0yTnhvTENPbm5BUkFDR2dOVlUwUTRISERwNXdFPSIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxNzciXSxbIklDTiIsIjIwMjUtMTItMTgiLCJQVkciLG51bGwsIk9aIiwiMzY3Il1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 1075, OZ 3615","HND, GMP","2025-12-18 12:05, 2025-12-18 15:55","GMP, SHA","2025-12-18 14:25, 2025-12-18 17:00","140, 125",1,Gimpo International Airport,"GMP, 90",355,297,"725, 955","865, 1020",220000,153000,44,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZzFQV2pFd056VjhUMW96TmpFMUdnc0k2ZWNCRUFJYUExVlRSRGdjY09ubkFRPT0iLFtbIkhORCIsIjIwMjUtMTItMTgiLCJHTVAiLG51bGwsIk9aIiwiMTA3NSJdLFsiR01QIiwiMjAyNS0xMi0xOCIsIlNIQSIsbnVsbCwiT1oiLCIzNjE1Il1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 1035, OZ 3615","HND, GMP","2025-12-18 20:05, 2025-12-19 15:55","GMP, SHA","2025-12-18 22:25, 2025-12-19 17:00","140, 125",1,Gimpo International Airport,"GMP, 1050",1315,297,"1205, 955","1345, 1020",220000,153000,44,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZzFQV2pFd016VjhUMW96TmpFMUdnc0k2ZWNCRUFJYUExVlRSRGdjY09ubkFRPT0iLFtbIkhORCIsIjIwMjUtMTItMTgiLCJHTVAiLG51bGwsIk9aIiwiMTAzNSJdLFsiR01QIiwiMjAyNS0xMi0xOSIsIlNIQSIsbnVsbCwiT1oiLCIzNjE1Il1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 107, OZ 3615","NRT, GMP","2025-12-18 09:00, 2025-12-18 15:55","ICN, SHA","2025-12-18 11:40, 2025-12-18 17:00","160, 125",1,Gimpo International Airport,"ICN, 255",540,307,"540, 955","700, 1020",267000,153000,75,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3hQV2pFd04zeFBXak0yTVRVYUN3alE3d0VRQWhvRFZWTkVPQnh3ME84QiIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDciXSxbIkdNUCIsIjIwMjUtMTItMTgiLCJTSEEiLG51bGwsIk9aIiwiMzYxNSJdXV0=
0,1,"Asiana Airlines, Asiana Airlines","OZ 101, OZ 3615","NRT, GMP","2025-12-18 13:20, 2025-12-19 15:55","ICN, SHA","2025-12-18 15:55, 2025-12-19 17:00","155, 125",1,Gimpo International Airport,"ICN, 1440",1720,307,"800, 955","955, 1020",225000,153000,47,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3hQV2pFd01YeFBXak0yTVRVYUN3alE3d0VRQWhvRFZWTkVPQnh3ME84QiIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDEiXSxbIkdNUCIsIjIwMjUtMTItMTkiLCJTSEEiLG51bGwsIk9aIiwiMzYxNSJdXV0=
0,1,"Asiana Airlines, Asiana Airlines","OZ 105, OZ 3615","NRT, GMP","2025-12-18 19:25, 2025-12-19 15:55","ICN, SHA","2025-12-18 22:20, 2025-12-19 17:00","175, 125",1,Gimpo International Airport,"ICN, 1055",1355,307,"1165, 955","1340, 1020",230000,153000,50,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3hQV2pFd05YeFBXak0yTVRVYUN3alE3d0VRQWhvRFZWTkVPQnh3ME84QiIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxMDUiXSxbIkdNUCIsIjIwMjUtMTItMTkiLCJTSEEiLG51bGwsIk9aIiwiMzYxNSJdXV0=
0,1,"Asiana Airlines, Asiana Airlines","OZ 177, OZ 3615","HND, GMP","2025-12-18 01:30, 2025-12-18 15:55","ICN, SHA","2025-12-18 04:10, 2025-12-18 17:00","160, 125",1,Gimpo International Airport,"ICN, 705",990,307,"90, 955","250, 1020",227000,153000,48,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3hQV2pFM04zeFBXak0yTVRVYUN3amU3d0VRQWhvRFZWTkVPQnh3M3U4QiIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxNzciXSxbIkdNUCIsIjIwMjUtMTItMTgiLCJTSEEiLG51bGwsIk9aIiwiMzYxNSJdXV0=
0,1,"Asiana Airlines, Asiana Airlines","OZ 1055, OZ 367","HND, ICN","2025-12-18 09:00, 2025-12-18 20:00","GMP, PVG","2025-12-18 11:20, 2025-12-18 20:55","140, 115",1,Incheon International Airport,"GMP, 520",775,307,"540, 1200","680, 1255",215000,153000,41,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3hQV2pFd05UVjhUMW96TmpjYUN3amU3d0VRQWhvRFZWTkVPQnh3M3U4QiIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIkdNUCIsbnVsbCwiT1oiLCIxMDU1Il0sWyJJQ04iLCIyMDI1LTEyLTE4IiwiUFZHIixudWxsLCJPWiIsIjM2NyJdXV0=
0,1,"Asiana Airlines, Asiana Airlines","OZ 1075, OZ 367","HND, ICN","2025-12-18 12:05, 2025-12-18 20:00","GMP, PVG","2025-12-18 14:25, 2025-12-18 20:55","140, 115",1,Incheon International Airport,"GMP, 335",590,307,"725, 1200","865, 1255",215000,153000,41,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3hQV2pFd056VjhUMW96TmpjYUN3amU3d0VRQWhvRFZWTkVPQnh3M3U4QiIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIkdNUCIsbnVsbCwiT1oiLCIxMDc1Il0sWyJJQ04iLCIyMDI1LTEyLTE4IiwiUFZHIixudWxsLCJPWiIsIjM2NyJdXV0=
0,1,"Asiana Airlines, Asiana Airlines","OZ 1035, OZ 361","HND, ICN","2025-12-18 20:05, 2025-12-19 09:00","GMP, PVG","2025-12-18 22:25, 2025-12-19 10:05","140, 125",1,Incheon International Airport,"GMP, 635",900,307,"1205, 540","1345, 605",192000,153000,25,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3hQV2pFd016VjhUMW96TmpFYUN3amU3d0VRQWhvRFZWTkVPQnh3M3U4QiIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIkdNUCIsbnVsbCwiT1oiLCIxMDM1Il0sWyJJQ04iLCIyMDI1LTEyLTE5IiwiUFZHIixudWxsLCJPWiIsIjM2MSJdXV0=
0,1,"Asiana Airlines, Asiana Airlines","OZ 1035, OZ 363","HND, ICN","2025-12-18 20:05, 2025-12-19 10:45","GMP, PVG","2025-12-18 22:25, 2025-12-19 11:45","140, 120",1,Incheon International Airport,"GMP, 740",1000,307,"1205, 645","1345, 705",186000,153000,22,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3hQV2pFd016VjhUMW96TmpNYUN3amU3d0VRQWhvRFZWTkVPQnh3M3U4QiIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIkdNUCIsbnVsbCwiT1oiLCIxMDM1Il0sWyJJQ04iLCIyMDI1LTEyLTE5IiwiUFZHIixudWxsLCJPWiIsIjM2MyJdXV0=
0,1,"Asiana Airlines, Asiana Airlines","OZ 177, OZ 361","HND, ICN","2025-12-18 01:30, 2025-12-18 09:00","ICN, PVG","2025-12-18 04:10, 2025-12-18 10:05","160, 125",1,Incheon International Airport,"ICN, 290",575,312,"90, 540","250, 605",199000,153000,30,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFM04zeFBXak0yTVJvTENKRHpBUkFDR2dOVlUwUTRISENROHdFPSIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxNzciXSxbIklDTiIsIjIwMjUtMTItMTgiLCJQVkciLG51bGwsIk9aIiwiMzYxIl1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 177, OZ 363","HND, ICN","2025-12-18 01:30, 2025-12-18 10:45","ICN, PVG","2025-12-18 04:10, 2025-12-18 11:45","160, 120",1,Incheon International Airport,"ICN, 395",675,312,"90, 645","250, 705",193000,153000,26,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3RQV2pFM04zeFBXak0yTXhvTENKRHpBUkFDR2dOVlUwUTRISENROHdFPSIsW1siSE5EIiwiMjAyNS0xMi0xOCIsIklDTiIsbnVsbCwiT1oiLCIxNzciXSxbIklDTiIsIjIwMjUtMTItMTgiLCJQVkciLG51bGwsIk9aIiwiMzYzIl1dXQ==
0,1,"Asiana Airlines, Asiana Airlines","OZ 1055, OZ 3615","HND, GMP","2025-12-18 09:00, 2025-12-18 15:55","GMP, SHA","2025-12-18 11:20, 2025-12-18 17:00","140, 125",1,Gimpo International Airport,"GMP, 275",540,355,"540, 955","680, 1020",220000,153000,44,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZzFQV2pFd05UVjhUMW96TmpFMUdnc0loSlVDRUFJYUExVlRSRGdjY0lTVkFnPT0iLFtbIkhORCIsIjIwMjUtMTItMTgiLCJHTVAiLG51bGwsIk9aIiwiMTA1NSJdLFsiR01QIiwiMjAyNS0xMi0xOCIsIlNIQSIsbnVsbCwiT1oiLCIzNjE1Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 509, CX 380","NRT, HKG","2025-12-18 09:00, 2025-12-18 15:00","HKG, PVG","2025-12-18 13:25, 2025-12-18 17:40","325, 160",1,Hong Kong International Airport,"HKG, 95",580,442,"540, 900","805, 1060",331000,153000,116,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd09YeERXRE00TUJvTENLVFpBaEFDR2dOVlUwUTRISENrMlFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDkiXSxbIkhLRyIsIjIwMjUtMTItMTgiLCJQVkciLG51bGwsIkNYIiwiMzgwIl1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 509, CX 362","NRT, HKG","2025-12-18 09:00, 2025-12-18 19:20","HKG, PVG","2025-12-18 13:25, 2025-12-18 22:00","325, 160",1,Hong Kong International Airport,"HKG, 355",840,442,"540, 1160","805, 1320",331000,153000,116,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd09YeERXRE0yTWhvTENLVFpBaEFDR2dOVlUwUTRISENrMlFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDkiXSxbIkhLRyIsIjIwMjUtMTItMTgiLCJQVkciLG51bGwsIkNYIiwiMzYyIl1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 501, CX 348","NRT, HKG","2025-12-18 21:30, 2025-12-19 10:00","HKG, SHA","2025-12-19 02:00, 2025-12-19 12:20","330, 140",1,Hong Kong International Airport,"HKG, 480",950,442,"1290, 600","120, 740",326000,153000,113,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd01YeERXRE0wT0JvTENLVFpBaEFDR2dOVlUwUTRISENrMlFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDEiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJTSEEiLG51bGwsIkNYIiwiMzQ4Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 501, CX 368","NRT, HKG","2025-12-18 21:30, 2025-12-19 09:45","HKG, PVG","2025-12-19 02:00, 2025-12-19 12:30","330, 165",1,Hong Kong International Airport,"HKG, 465",960,442,"1290, 585","120, 750",331000,153000,116,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd01YeERXRE0yT0JvTENLVFpBaEFDR2dOVlUwUTRISENrMlFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDEiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIkNYIiwiMzY4Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 501, CX 376","NRT, HKG","2025-12-18 21:30, 2025-12-19 10:45","HKG, PVG","2025-12-19 02:00, 2025-12-19 13:30","330, 165",1,Hong Kong International Airport,"HKG, 525",1020,442,"1290, 645","120, 810",331000,153000,116,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd01YeERXRE0zTmhvTENLVFpBaEFDR2dOVlUwUTRISENrMlFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDEiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIkNYIiwiMzc2Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 501, CX 346","NRT, HKG","2025-12-18 21:30, 2025-12-19 13:00","HKG, SHA","2025-12-19 02:00, 2025-12-19 15:20","330, 140",1,Hong Kong International Airport,"HKG, 660",1130,442,"1290, 780","120, 920",326000,153000,113,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd01YeERXRE0wTmhvTENLVFpBaEFDR2dOVlUwUTRISENrMlFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDEiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJTSEEiLG51bGwsIkNYIiwiMzQ2Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 501, CX 360","NRT, HKG","2025-12-18 21:30, 2025-12-19 13:35","HKG, PVG","2025-12-19 02:00, 2025-12-19 16:15","330, 160",1,Hong Kong International Airport,"HKG, 695",1185,442,"1290, 815","120, 975",331000,153000,116,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd01YeERXRE0yTUJvTENLVFpBaEFDR2dOVlUwUTRISENrMlFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDEiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIkNYIiwiMzYwIl1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 501, CX 380","NRT, HKG","2025-12-18 21:30, 2025-12-19 15:00","HKG, PVG","2025-12-19 02:00, 2025-12-19 17:40","330, 160",1,Hong Kong International Airport,"HKG, 780",1270,442,"1290, 900","120, 1060",331000,153000,116,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd01YeERXRE00TUJvTENLVFpBaEFDR2dOVlUwUTRISENrMlFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDEiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIkNYIiwiMzgwIl1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 501, CX 364","NRT, HKG","2025-12-18 21:30, 2025-12-19 17:30","HKG, PVG","2025-12-19 02:00, 2025-12-19 20:15","330, 165",1,Hong Kong International Airport,"HKG, 930",1425,442,"1290, 1050","120, 1215",331000,153000,116,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd01YeERXRE0yTkJvTENLVFpBaEFDR2dOVlUwUTRISENrMlFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDEiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIkNYIiwiMzY0Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 501, CX 362","NRT, HKG","2025-12-18 21:30, 2025-12-19 19:20","HKG, PVG","2025-12-19 02:00, 2025-12-19 22:00","330, 160",1,Hong Kong International Airport,"HKG, 1040",1530,442,"1290, 1160","120, 1320",331000,153000,116,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd01YeERXRE0yTWhvTENLVFpBaEFDR2dOVlUwUTRISENrMlFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDEiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIkNYIiwiMzYyIl1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 509, CX 348","NRT, HKG","2025-12-18 09:00, 2025-12-19 10:00","HKG, SHA","2025-12-18 13:25, 2025-12-19 12:20","325, 140",1,Hong Kong International Airport,"HKG, 1235",1700,458,"540, 600","805, 740",326000,153000,113,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd09YeERXRE0wT0JvTENKZmxBaEFDR2dOVlUwUTRISENYNVFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDkiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJTSEEiLG51bGwsIkNYIiwiMzQ4Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 509, CX 346","NRT, HKG","2025-12-18 09:00, 2025-12-19 13:00","HKG, SHA","2025-12-18 13:25, 2025-12-19 15:20","325, 140",1,Hong Kong International Airport,"HKG, 1415",1880,458,"540, 780","805, 920",326000,153000,113,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd09YeERXRE0wTmhvTENKZmxBaEFDR2dOVlUwUTRISENYNVFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDkiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJTSEEiLG51bGwsIkNYIiwiMzQ2Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 527, CX 348","NRT, HKG","2025-12-18 14:20, 2025-12-19 10:00","HKG, SHA","2025-12-18 18:55, 2025-12-19 12:20","335, 140",1,Hong Kong International Airport,"HKG, 905",1380,458,"860, 600","1135, 740",326000,153000,113,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVeU4zeERXRE0wT0JvTENKZmxBaEFDR2dOVlUwUTRISENYNVFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MjciXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJTSEEiLG51bGwsIkNYIiwiMzQ4Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 527, CX 346","NRT, HKG","2025-12-18 14:20, 2025-12-19 13:00","HKG, SHA","2025-12-18 18:55, 2025-12-19 15:20","335, 140",1,Hong Kong International Airport,"HKG, 1085",1560,458,"860, 780","1135, 920",326000,153000,113,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVeU4zeERXRE0wTmhvTENKZmxBaEFDR2dOVlUwUTRISENYNVFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MjciXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJTSEEiLG51bGwsIkNYIiwiMzQ2Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 521, CX 348","NRT, HKG","2025-12-18 16:45, 2025-12-19 10:00","HKG, SHA","2025-12-18 21:10, 2025-12-19 12:20","325, 140",1,Hong Kong International Airport,"HKG, 770",1235,458,"1005, 600","1270, 740",326000,153000,113,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVeU1YeERXRE0wT0JvTENKZmxBaEFDR2dOVlUwUTRISENYNVFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MjEiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJTSEEiLG51bGwsIkNYIiwiMzQ4Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 521, CX 346","NRT, HKG","2025-12-18 16:45, 2025-12-19 13:00","HKG, SHA","2025-12-18 21:10, 2025-12-19 15:20","325, 140",1,Hong Kong International Airport,"HKG, 950",1415,458,"1005, 780","1270, 920",326000,153000,113,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVeU1YeERXRE0wTmhvTENKZmxBaEFDR2dOVlUwUTRISENYNVFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MjEiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJTSEEiLG51bGwsIkNYIiwiMzQ2Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 505, CX 348","NRT, HKG","2025-12-18 18:00, 2025-12-19 10:00","HKG, SHA","2025-12-18 22:20, 2025-12-19 12:20","320, 140",1,Hong Kong International Airport,"HKG, 700",1160,458,"1080, 600","1340, 740",326000,153000,113,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd05YeERXRE0wT0JvTENKZmxBaEFDR2dOVlUwUTRISENYNVFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDUiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJTSEEiLG51bGwsIkNYIiwiMzQ4Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 505, CX 368","NRT, HKG","2025-12-18 18:00, 2025-12-19 09:45","HKG, PVG","2025-12-18 22:20, 2025-12-19 12:30","320, 165",1,Hong Kong International Airport,"HKG, 685",1170,458,"1080, 585","1340, 750",331000,153000,116,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd05YeERXRE0yT0JvTENKZmxBaEFDR2dOVlUwUTRISENYNVFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDUiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIkNYIiwiMzY4Il1dXQ==
0,1,"Cathay Pacific, Cathay Pacific","CX 505, CX 346","NRT, HKG","2025-12-18 18:00, 2025-12-19 13:00","HKG, SHA","2025-12-18 22:20, 2025-12-19 15:20","320, 140",1,Hong Kong International Airport,"HKG, 880",1340,458,"1080, 780","1340, 920",326000,153000,113,WyJDalJJZGxkblZqTTRjREZJWW5kQlFuWmxjV2RDUnkwdExTMHRMUzB0YjNsaVpITXlORUZCUVVGQlIyYzBSekpqVEhoSlZWVkJFZ3REV0RVd05YeERXRE0wTmhvTENKZmxBaEFDR2dOVlUwUTRISENYNVFJPSIsW1siTlJUIiwiMjAyNS0xMi0xOCIsIkhLRyIsbnVsbCwiQ1giLCI1MDUiXSxbIkhLRyIsIjIwMjUtMTItMTkiLCJTSEEiLG51bGwsIkNYIiwiMzQ2Il1dXQ==
